x,y,random
" 3,465 ",0.302,
" 3,466 ",0.449,
" 3,467 ",0.543,
" 3,468 ",0.641,
" 3,469 ",0.72,
" 3,470 ",0.806,
" 3,471 ",0.841,
" 3,472 ",0.857,
" 3,473 ",0.816,
" 3,474 ",0.809,
" 3,475 ",0.816,
" 3,476 ",0.829,
" 3,477 ",0.87,
" 3,478 ",0.906,
" 3,479 ",0.953,
" 3,480 ",0.956,
" 3,481 ",0.972,
" 3,482 ",0.958,
" 3,483 ",0.894,
" 3,484 ",0.874,
" 3,485 ",0.871,
" 3,486 ",0.859,
" 3,487 ",0.832,
" 3,488 ",0.778,
" 3,489 ",0.714,
" 3,490 ",0.672,
" 3,491 ",0.667,
" 3,492 ",0.717,
" 3,493 ",0.818,
" 3,494 ",0.893,
" 3,495 ",0.938,
" 3,496 ",0.969,
" 3,497 ",0.978,
" 3,498 ",0.976,
" 3,499 ",0.964,
" 3,500 ",0.94,
" 3,501 ",0.906,
" 3,502 ",0.861,
" 3,503 ",0.78,
" 3,504 ",0.693,
" 3,505 ",0.86,
" 3,506 ",0.933,
" 3,507 ",0.932,
" 3,508 ",0.928,
" 3,509 ",0.922,
" 3,510 ",0.912,
" 3,511 ",0.895,
" 3,512 ",0.865,
" 3,513 ",0.827,
" 3,514 ",0.782,
" 3,515 ",0.755,
" 3,516 ",0.731,
" 3,517 ",0.759,
" 3,518 ",0.807,
" 3,519 ",0.783,
" 3,520 ",0.671,
" 3,521 ",0.485,
" 3,522 ",0.326,
" 3,523 ",0.198,
" 3,524 ",0.137,
" 3,525 ",0.122,
" 3,526 ",0.127,
" 3,527 ",0.138,
" 3,528 ",0.107,
" 3,529 ",0.031,
" 3,530 ",0.036,
" 3,531 ",0.033,
" 3,532 ",0.025,
" 3,533 ",0.02,
" 3,534 ",0.028,
" 3,535 ",0.052,
" 3,536 ",0.086,
" 3,537 ",0.132,
" 3,538 ",0.14,
" 3,539 ",0.172,
" 3,540 ",0.218,
" 3,541 ",0.232,
" 3,542 ",0.262,
" 3,543 ",0.256,
" 3,544 ",0.215,
" 3,545 ",0.182,
" 3,546 ",0.14,
" 3,547 ",0.104,
" 3,548 ",0.061,
" 3,549 ",0.06,
" 3,550 ",0.109,
" 3,551 ",0.123,
" 3,552 ",0.065,
" 3,553 ",0.01,
" 3,554 ",0,
" 3,555 ",0.004,
" 3,556 ",0.029,
" 3,557 ",0.057,
" 3,558 ",0.088,
" 3,559 ",0.121,
" 3,560 ",0.137,
" 3,561 ",0.151,
" 3,562 ",0.159,
" 3,563 ",0.155,
" 3,564 ",0.152,
" 3,565 ",0.182,
" 3,566 ",0.188,
" 3,567 ",0.143,
" 3,568 ",0.098,
" 3,569 ",0.078,
" 3,570 ",0.058,
" 3,571 ",0.036,
" 3,572 ",0.025,
" 3,573 ",0.048,
" 3,574 ",0.073,
" 3,575 ",0.103,
" 3,576 ",0.106,
" 3,577 ",0.053,
" 3,578 ",0.024,
" 3,579 ",0.009,
" 3,580 ",0.005,
" 3,581 ",0.016,
" 3,582 ",0.068,
" 3,583 ",0.177,
" 3,584 ",0.322,
" 3,585 ",0.466,
" 3,586 ",0.546,
" 3,587 ",0.562,
" 3,588 ",0.546,
" 3,589 ",0.533,
" 3,590 ",0.591,
" 3,591 ",0.654,
" 3,592 ",0.698,
" 3,593 ",0.724,
" 3,594 ",0.712,
" 3,595 ",0.645,
" 3,596 ",0.609,
" 3,597 ",0.633,
" 3,598 ",0.69,
" 3,599 ",0.72,
" 3,600 ",0.66,
" 3,601 ",0.593,
" 3,602 ",0.796,
" 3,603 ",0.89,
" 3,604 ",0.924,
" 3,605 ",0.941,
" 3,606 ",0.95,
" 3,607 ",0.954,
" 3,608 ",0.951,
" 3,609 ",0.936,
" 3,610 ",0.912,
" 3,611 ",0.882,
" 3,612 ",0.805,
" 3,613 ",0.72,
" 3,614 ",0.722,
" 3,615 ",0.774,
" 3,616 ",0.819,
" 3,617 ",0.808,
" 3,618 ",0.743,
" 3,619 ",0.658,
" 3,620 ",0.562,
" 3,621 ",0.464,
" 3,622 ",0.363,
" 3,623 ",0.267,
" 3,624 ",0.138,
" 3,625 ",0.046,
" 3,626 ",0.072,
" 3,627 ",0.242,
" 3,628 ",0.502,
" 3,629 ",0.645,
" 3,630 ",0.739,
" 3,631 ",0.827,
" 3,632 ",0.928,
" 3,633 ",0.968,
" 3,634 ",0.94,
" 3,635 ",0.866,
" 3,636 ",0.81,
" 3,637 ",0.733,
" 3,638 ",0.664,
" 3,639 ",0.581,
" 3,640 ",0.506,
" 3,641 ",0.466,
" 3,642 ",0.479,
" 3,643 ",0.501,
" 3,644 ",0.476,
" 3,645 ",0.409,
" 3,646 ",0.327,
" 3,647 ",0.256,
" 3,648 ",0.181,
" 3,649 ",0.092,
" 3,650 ",0.127,
" 3,651 ",0.286,
" 3,652 ",0.451,
" 3,653 ",0.502,
" 3,654 ",0.514,
" 3,655 ",0.491,
" 3,656 ",0.502,
" 3,657 ",0.541,
" 3,658 ",0.548,
" 3,659 ",0.568,
" 3,660 ",0.564,
" 3,661 ",0.602,
" 3,662 ",0.627,
" 3,663 ",0.585,
" 3,664 ",0.463,
" 3,665 ",0.323,
" 3,666 ",0.291,
" 3,667 ",0.298,
" 3,668 ",0.322,
" 3,669 ",0.321,
" 3,670 ",0.282,
" 3,671 ",0.263,
" 3,672 ",0.165,
" 3,673 ",0.062,
" 3,674 ",0.027,
" 3,675 ",0.01,
" 3,676 ",0,
" 3,677 ",0,
" 3,678 ",0.012,
" 3,679 ",0.164,
" 3,680 ",0.429,
" 3,681 ",0.526,
" 3,682 ",0.449,
" 3,683 ",0.265,
" 3,684 ",0.109,
" 3,685 ",0.035,
" 3,686 ",0.005,
" 3,687 ",0.001,
" 3,688 ",0.015,
" 3,689 ",0.072,
" 3,690 ",0.173,
" 3,691 ",0.265,
" 3,692 ",0.317,
" 3,693 ",0.317,
" 3,694 ",0.285,
" 3,695 ",0.239,
" 3,696 ",0.185,
" 3,697 ",0.201,
" 3,698 ",0.206,
" 3,699 ",0.097,
" 3,700 ",0.037,
" 3,701 ",0.004,
" 3,702 ",0,
" 3,703 ",0.001,
" 3,704 ",0.003,
" 3,705 ",0.025,
" 3,706 ",0.039,
" 3,707 ",0.082,
" 3,708 ",0.119,
" 3,709 ",0.235,
" 3,710 ",0.38,
" 3,711 ",0.433,
" 3,712 ",0.384,
" 3,713 ",0.297,
" 3,714 ",0.259,
" 3,715 ",0.236,
" 3,716 ",0.268,
" 3,717 ",0.387,
" 3,718 ",0.515,
" 3,719 ",0.577,
" 3,720 ",0.506,
" 3,721 ",0.388,
" 3,722 ",0.439,
" 3,723 ",0.46,
" 3,724 ",0.509,
" 3,725 ",0.558,
" 3,726 ",0.603,
" 3,727 ",0.617,
" 3,728 ",0.596,
" 3,729 ",0.541,
" 3,730 ",0.463,
" 3,731 ",0.357,
" 3,732 ",0.223,
" 3,733 ",0.13,
" 3,734 ",0.085,
" 3,735 ",0.097,
" 3,736 ",0.146,
" 3,737 ",0.207,
" 3,738 ",0.268,
" 3,739 ",0.318,
" 3,740 ",0.314,
" 3,741 ",0.288,
" 3,742 ",0.232,
" 3,743 ",0.173,
" 3,744 ",0.107,
" 3,745 ",0.07,
" 3,746 ",0.13,
" 3,747 ",0.098,
" 3,748 ",0.022,
" 3,749 ",0.001,
" 3,750 ",0,
" 3,751 ",0.002,
" 3,752 ",0.024,
" 3,753 ",0.028,
" 3,754 ",0.024,
" 3,755 ",0.018,
" 3,756 ",0.013,
" 3,757 ",0.023,
" 3,758 ",0.066,
" 3,759 ",0.123,
" 3,760 ",0.169,
" 3,761 ",0.186,
" 3,762 ",0.169,
" 3,763 ",0.133,
" 3,764 ",0.104,
" 3,765 ",0.087,
" 3,766 ",0.081,
" 3,767 ",0.08,
" 3,768 ",0.059,
" 3,769 ",0.015,
" 3,770 ",0.002,
" 3,771 ",0,
" 3,772 ",0,
" 3,773 ",0,
" 3,774 ",0.001,
" 3,775 ",0.004,
" 3,776 ",0.009,
" 3,777 ",0.01,
" 3,778 ",0.008,
" 3,779 ",0.006,
" 3,780 ",0.007,
" 3,781 ",0.015,
" 3,782 ",0.032,
" 3,783 ",0.046,
" 3,784 ",0.062,
" 3,785 ",0.086,
" 3,786 ",0.087,
" 3,787 ",0.062,
" 3,788 ",0.036,
" 3,789 ",0.051,
" 3,790 ",0.097,
" 3,791 ",0.145,
" 3,792 ",0.118,
" 3,793 ",0.107,
" 3,794 ",0.162,
" 3,795 ",0.197,
" 3,796 ",0.234,
" 3,797 ",0.285,
" 3,798 ",0.354,
" 3,799 ",0.437,
" 3,800 ",0.512,
" 3,801 ",0.584,
" 3,802 ",0.676,
" 3,803 ",0.738,
" 3,804 ",0.728,
" 3,805 ",0.603,
" 3,806 ",0.446,
" 3,807 ",0.436,
" 3,808 ",0.638,
" 3,809 ",0.636,
" 3,810 ",0.546,
" 3,811 ",0.422,
" 3,812 ",0.352,
" 3,813 ",0.327,
" 3,814 ",0.299,
" 3,815 ",0.266,
" 3,816 ",0.332,
" 3,817 ",0.491,
" 3,818 ",0.603,
" 3,819 ",0.696,
" 3,820 ",0.727,
" 3,821 ",0.672,
" 3,822 ",0.541,
" 3,823 ",0.482,
" 3,824 ",0.536,
" 3,825 ",0.646,
" 3,826 ",0.704,
" 3,827 ",0.713,
" 3,828 ",0.693,
" 3,829 ",0.584,
" 3,830 ",0.493,
" 3,831 ",0.466,
" 3,832 ",0.545,
" 3,833 ",0.596,
" 3,834 ",0.561,
" 3,835 ",0.499,
" 3,836 ",0.452,
" 3,837 ",0.383,
" 3,838 ",0.384,
" 3,839 ",0.426,
" 3,840 ",0.368,
" 3,841 ",0.367,
" 3,842 ",0.311,
" 3,843 ",0.238,
" 3,844 ",0.189,
" 3,845 ",0.147,
" 3,846 ",0.113,
" 3,847 ",0.084,
" 3,848 ",0.054,
" 3,849 ",0.03,
" 3,850 ",0.016,
" 3,851 ",0.009,
" 3,852 ",0.004,
" 3,853 ",0.003,
" 3,854 ",0.018,
" 3,855 ",0.068,
" 3,856 ",0.173,
" 3,857 ",0.302,
" 3,858 ",0.345,
" 3,859 ",0.322,
" 3,860 ",0.293,
" 3,861 ",0.253,
" 3,862 ",0.174,
" 3,863 ",0.098,
" 3,864 ",0.081,
" 3,865 ",0.215,
" 3,866 ",0.34,
" 3,867 ",0.39,
" 3,868 ",0.297,
" 3,869 ",0.191,
" 3,870 ",0.205,
" 3,871 ",0.24,
" 3,872 ",0.263,
" 3,873 ",0.305,
" 3,874 ",0.324,
" 3,875 ",0.321,
" 3,876 ",0.352,
" 3,877 ",0.473,
" 3,878 ",0.642,
" 3,879 ",0.685,
" 3,880 ",0.62,
" 3,881 ",0.548,
" 3,882 ",0.486,
" 3,883 ",0.482,
" 3,884 ",0.519,
" 3,885 ",0.546,
" 3,886 ",0.606,
" 3,887 ",0.645,
" 3,888 ",0.569,
" 3,889 ",0.74,
" 3,890 ",0.894,
" 3,891 ",0.913,
" 3,892 ",0.918,
" 3,893 ",0.923,
" 3,894 ",0.932,
" 3,895 ",0.945,
" 3,896 ",0.956,
" 3,897 ",0.964,
" 3,898 ",0.972,
" 3,899 ",0.978,
" 3,900 ",0.978,
" 3,901 ",0.976,
" 3,902 ",0.975,
" 3,903 ",0.971,
" 3,904 ",0.957,
" 3,905 ",0.938,
" 3,906 ",0.922,
" 3,907 ",0.894,
" 3,908 ",0.836,
" 3,909 ",0.735,
" 3,910 ",0.592,
" 3,911 ",0.486,
" 3,912 ",0.451,
" 3,913 ",0.525,
" 3,914 ",0.416,
" 3,915 ",0.303,
" 3,916 ",0.324,
" 3,917 ",0.499,
" 3,918 ",0.642,
" 3,919 ",0.729,
" 3,920 ",0.764,
" 3,921 ",0.761,
" 3,922 ",0.711,
" 3,923 ",0.596,
" 3,924 ",0.43,
" 3,925 ",0.22,
" 3,926 ",0.157,
" 3,927 ",0.179,
" 3,928 ",0.337,
" 3,929 ",0.718,
" 3,930 ",0.867,
" 3,931 ",0.827,
" 3,932 ",0.695,
" 3,933 ",0.627,
" 3,934 ",0.571,
" 3,935 ",0.521,
" 3,936 ",0.503,
" 3,937 ",0.521,
" 3,938 ",0.648,
" 3,939 ",0.761,
" 3,940 ",0.81,
" 3,941 ",0.845,
" 3,942 ",0.856,
" 3,943 ",0.82,
" 3,944 ",0.761,
" 3,945 ",0.701,
" 3,946 ",0.671,
" 3,947 ",0.625,
" 3,948 ",0.527,
" 3,949 ",0.426,
" 3,950 ",0.439,
" 3,951 ",0.481,
" 3,952 ",0.47,
" 3,953 ",0.436,
" 3,954 ",0.408,
" 3,955 ",0.402,
" 3,956 ",0.37,
" 3,957 ",0.309,
" 3,958 ",0.236,
" 3,959 ",0.186,
" 3,960 ",0.115,
" 3,961 ",0.048,
" 3,962 ",0.067,
" 3,963 ",0.123,
" 3,964 ",0.203,
" 3,965 ",0.312,
" 3,966 ",0.447,
" 3,967 ",0.571,
" 3,968 ",0.662,
" 3,969 ",0.714,
" 3,970 ",0.713,
" 3,971 ",0.673,
" 3,972 ",0.565,
" 3,973 ",0.405,
" 3,974 ",0.316,
" 3,975 ",0.253,
" 3,976 ",0.232,
" 3,977 ",0.254,
" 3,978 ",0.279,
" 3,979 ",0.269,
" 3,980 ",0.223,
" 3,981 ",0.171,
" 3,982 ",0.117,
" 3,983 ",0.072,
" 3,984 ",0.043,
" 3,985 ",0.016,
" 3,986 ",0.016,
" 3,987 ",0.031,
" 3,988 ",0.064,
" 3,989 ",0.122,
" 3,990 ",0.195,
" 3,991 ",0.262,
" 3,992 ",0.299,
" 3,993 ",0.314,
" 3,994 ",0.285,
" 3,995 ",0.209,
" 3,996 ",0.124,
" 3,997 ",0.063,
" 3,998 ",0.025,
" 3,999 ",0.018,
" 4,000 ",0.043,
" 4,001 ",0.094,
" 4,002 ",0.122,
" 4,003 ",0.146,
" 4,004 ",0.167,
" 4,005 ",0.166,
" 4,006 ",0.163,
" 4,007 ",0.155,
" 4,008 ",0.105,
" 4,009 ",0.034,
" 4,010 ",0.055,
" 4,011 ",0.077,
" 4,012 ",0.087,
" 4,013 ",0.09,
" 4,014 ",0.091,
" 4,015 ",0.095,
" 4,016 ",0.105,
" 4,017 ",0.122,
" 4,018 ",0.158,
" 4,019 ",0.246,
" 4,020 ",0.362,
" 4,021 ",0.483,
" 4,022 ",0.582,
" 4,023 ",0.611,
" 4,024 ",0.601,
" 4,025 ",0.608,
" 4,026 ",0.66,
" 4,027 ",0.731,
" 4,028 ",0.779,
" 4,029 ",0.766,
" 4,030 ",0.738,
" 4,031 ",0.727,
" 4,032 ",0.669,
" 4,033 ",0.623,
" 4,034 ",0.746,
" 4,035 ",0.819,
" 4,036 ",0.869,
" 4,037 ",0.909,
" 4,038 ",0.917,
" 4,039 ",0.91,
" 4,040 ",0.896,
" 4,041 ",0.885,
" 4,042 ",0.891,
" 4,043 ",0.92,
" 4,044 ",0.927,
" 4,045 ",0.899,
" 4,046 ",0.872,
" 4,047 ",0.858,
" 4,048 ",0.817,
" 4,049 ",0.718,
" 4,050 ",0.62,
" 4,051 ",0.523,
" 4,052 ",0.381,
" 4,053 ",0.267,
" 4,054 ",0.232,
" 4,055 ",0.288,
" 4,056 ",0.47,
" 4,057 ",0.703,
" 4,058 ",0.863,
" 4,059 ",0.902,
" 4,060 ",0.893,
" 4,061 ",0.891,
" 4,062 ",0.892,
" 4,063 ",0.902,
" 4,064 ",0.926,
" 4,065 ",0.95,
" 4,066 ",0.967,
" 4,067 ",0.972,
" 4,068 ",0.969,
" 4,069 ",0.95,
" 4,070 ",0.933,
" 4,071 ",0.893,
" 4,072 ",0.861,
" 4,073 ",0.814,
" 4,074 ",0.747,
" 4,075 ",0.666,
" 4,076 ",0.578,
" 4,077 ",0.499,
" 4,078 ",0.485,
" 4,079 ",0.485,
" 4,080 ",0.435,
" 4,081 ",0.5,
" 4,082 ",0.621,
" 4,083 ",0.785,
" 4,084 ",0.877,
" 4,085 ",0.912,
" 4,086 ",0.928,
" 4,087 ",0.94,
" 4,088 ",0.943,
" 4,089 ",0.938,
" 4,090 ",0.908,
" 4,091 ",0.842,
" 4,092 ",0.72,
" 4,093 ",0.496,
" 4,094 ",0.335,
" 4,095 ",0.216,
" 4,096 ",0.124,
" 4,097 ",0.07,
" 4,098 ",0.044,
" 4,099 ",0.03,
" 4,100 ",0.02,
" 4,101 ",0.008,
" 4,102 ",0.003,
" 4,103 ",0.002,
" 4,104 ",0.003,
" 4,105 ",0.023,
" 4,106 ",0.095,
" 4,107 ",0.141,
" 4,108 ",0.156,
" 4,109 ",0.147,
" 4,110 ",0.147,
" 4,111 ",0.15,
" 4,112 ",0.153,
" 4,113 ",0.136,
" 4,114 ",0.102,
" 4,115 ",0.076,
" 4,116 ",0.066,
" 4,117 ",0.092,
" 4,118 ",0.129,
" 4,119 ",0.093,
" 4,120 ",0.049,
" 4,121 ",0.034,
" 4,122 ",0.037,
" 4,123 ",0.036,
" 4,124 ",0.021,
" 4,125 ",0.008,
" 4,126 ",0.009,
" 4,127 ",0.007,
" 4,128 ",0.006,
" 4,129 ",0.002,
" 4,130 ",0.003,
" 4,131 ",0.004,
" 4,132 ",0.005,
" 4,133 ",0.013,
" 4,134 ",0.035,
" 4,135 ",0.076,
" 4,136 ",0.126,
" 4,137 ",0.136,
" 4,138 ",0.109,
" 4,139 ",0.089,
" 4,140 ",0.107,
" 4,141 ",0.182,
" 4,142 ",0.342,
" 4,143 ",0.446,
" 4,144 ",0.445,
" 4,145 ",0.413,
" 4,146 ",0.379,
" 4,147 ",0.342,
" 4,148 ",0.297,
" 4,149 ",0.281,
" 4,150 ",0.276,
" 4,151 ",0.25,
" 4,152 ",0.178,
" 4,153 ",0.147,
" 4,154 ",0.156,
" 4,155 ",0.156,
" 4,156 ",0.142,
" 4,157 ",0.129,
" 4,158 ",0.105,
" 4,159 ",0.09,
" 4,160 ",0.088,
" 4,161 ",0.092,
" 4,162 ",0.089,
" 4,163 ",0.086,
" 4,164 ",0.088,
" 4,165 ",0.103,
" 4,166 ",0.128,
" 4,167 ",0.141,
" 4,168 ",0.151,
" 4,169 ",0.146,
" 4,170 ",0.123,
" 4,171 ",0.093,
" 4,172 ",0.062,
" 4,173 ",0.032,
" 4,174 ",0.072,
" 4,175 ",0.161,
" 4,176 ",0.213,
" 4,177 ",0.311,
" 4,178 ",0.383,
" 4,179 ",0.387,
" 4,180 ",0.413,
" 4,181 ",0.577,
" 4,182 ",0.788,
" 4,183 ",0.896,
" 4,184 ",0.924,
" 4,185 ",0.915,
" 4,186 ",0.882,
" 4,187 ",0.832,
" 4,188 ",0.74,
" 4,189 ",0.581,
" 4,190 ",0.485,
" 4,191 ",0.472,
" 4,192 ",0.473,
" 4,193 ",0.483,
" 4,194 ",0.466,
" 4,195 ",0.432,
" 4,196 ",0.389,
" 4,197 ",0.337,
" 4,198 ",0.258,
" 4,199 ",0.2,
" 4,200 ",0.096,
" 4,201 ",0.059,
" 4,202 ",0.027,
" 4,203 ",0.005,
" 4,204 ",0.001,
" 4,205 ",0.004,
" 4,206 ",0.034,
" 4,207 ",0.051,
" 4,208 ",0.044,
" 4,209 ",0.039,
" 4,210 ",0.039,
" 4,211 ",0.045,
" 4,212 ",0.059,
" 4,213 ",0.092,
" 4,214 ",0.123,
" 4,215 ",0.124,
" 4,216 ",0.087,
" 4,217 ",0.044,
" 4,218 ",0.016,
" 4,219 ",0.02,
" 4,220 ",0.056,
" 4,221 ",0.145,
" 4,222 ",0.187,
" 4,223 ",0.182,
" 4,224 ",0.105,
" 4,225 ",0.062,
" 4,226 ",0.049,
" 4,227 ",0.052,
" 4,228 ",0.047,
" 4,229 ",0.03,
" 4,230 ",0.005,
" 4,231 ",0.002,
" 4,232 ",0.011,
" 4,233 ",0.011,
" 4,234 ",0.023,
" 4,235 ",0.075,
" 4,236 ",0.203,
" 4,237 ",0.37,
" 4,238 ",0.446,
" 4,239 ",0.41,
" 4,240 ",0.222,
" 4,241 ",0.063,
" 4,242 ",0.03,
" 4,243 ",0.14,
" 4,244 ",0.35,
" 4,245 ",0.439,
" 4,246 ",0.454,
" 4,247 ",0.415,
" 4,248 ",0.288,
" 4,249 ",0.385,
" 4,250 ",0.465,
" 4,251 ",0.517,
" 4,252 ",0.556,
" 4,253 ",0.581,
" 4,254 ",0.618,
" 4,255 ",0.672,
" 4,256 ",0.729,
" 4,257 ",0.766,
" 4,258 ",0.777,
" 4,259 ",0.762,
" 4,260 ",0.707,
" 4,261 ",0.615,
" 4,262 ",0.665,
" 4,263 ",0.722,
" 4,264 ",0.715,
" 4,265 ",0.669,
" 4,266 ",0.599,
" 4,267 ",0.551,
" 4,268 ",0.512,
" 4,269 ",0.491,
" 4,270 ",0.489,
" 4,271 ",0.489,
" 4,272 ",0.383,
" 4,273 ",0.333,
" 4,274 ",0.289,
" 4,275 ",0.227,
" 4,276 ",0.198,
" 4,277 ",0.188,
" 4,278 ",0.182,
" 4,279 ",0.172,
" 4,280 ",0.156,
" 4,281 ",0.136,
" 4,282 ",0.114,
" 4,283 ",0.087,
" 4,284 ",0.058,
" 4,285 ",0.049,
" 4,286 ",0.061,
" 4,287 ",0.075,
" 4,288 ",0.063,
" 4,289 ",0.063,
" 4,290 ",0.068,
" 4,291 ",0.055,
" 4,292 ",0.041,
" 4,293 ",0.03,
" 4,294 ",0.019,
" 4,295 ",0.012,
" 4,296 ",0.006,
" 4,297 ",0.003,
" 4,298 ",0.016,
" 4,299 ",0.027,
" 4,300 ",0.02,
" 4,301 ",0.02,
" 4,302 ",0.025,
" 4,303 ",0.037,
" 4,304 ",0.051,
" 4,305 ",0.065,
" 4,306 ",0.073,
" 4,307 ",0.081,
" 4,308 ",0.104,
" 4,309 ",0.184,
" 4,310 ",0.292,
" 4,311 ",0.363,
" 4,312 ",0.367,
" 4,313 ",0.303,
" 4,314 ",0.223,
" 4,315 ",0.151,
" 4,316 ",0.102,
" 4,317 ",0.072,
" 4,318 ",0.059,
" 4,319 ",0.067,
" 4,320 ",0.082,
" 4,321 ",0.028,
" 4,322 ",0.012,
" 4,323 ",0.017,
" 4,324 ",0.033,
" 4,325 ",0.058,
" 4,326 ",0.08,
" 4,327 ",0.076,
" 4,328 ",0.069,
" 4,329 ",0.067,
" 4,330 ",0.068,
" 4,331 ",0.076,
" 4,332 ",0.105,
" 4,333 ",0.201,
" 4,334 ",0.317,
" 4,335 ",0.394,
" 4,336 ",0.391,
" 4,337 ",0.335,
" 4,338 ",0.251,
" 4,339 ",0.163,
" 4,340 ",0.111,
" 4,341 ",0.122,
" 4,342 ",0.133,
" 4,343 ",0.114,
" 4,344 ",0.081,
" 4,345 ",0.03,
" 4,346 ",0.103,
" 4,347 ",0.163,
" 4,348 ",0.2,
" 4,349 ",0.21,
" 4,350 ",0.22,
" 4,351 ",0.231,
" 4,352 ",0.235,
" 4,353 ",0.247,
" 4,354 ",0.25,
" 4,355 ",0.248,
" 4,356 ",0.252,
" 4,357 ",0.306,
" 4,358 ",0.355,
" 4,359 ",0.358,
" 4,360 ",0.339,
" 4,361 ",0.28,
" 4,362 ",0.213,
" 4,363 ",0.18,
" 4,364 ",0.157,
" 4,365 ",0.133,
" 4,366 ",0.113,
" 4,367 ",0.104,
" 4,368 ",0.086,
" 4,369 ",0.037,
" 4,370 ",0.008,
" 4,371 ",0.006,
" 4,372 ",0.007,
" 4,373 ",0.004,
" 4,374 ",0.003,
" 4,375 ",0.005,
" 4,376 ",0.008,
" 4,377 ",0.013,
" 4,378 ",0.033,
" 4,379 ",0.075,
" 4,380 ",0.145,
" 4,381 ",0.295,
" 4,382 ",0.479,
" 4,383 ",0.619,
" 4,384 ",0.642,
" 4,385 ",0.585,
" 4,386 ",0.486,
" 4,387 ",0.312,
" 4,388 ",0.174,
" 4,389 ",0.111,
" 4,390 ",0.113,
" 4,391 ",0.136,
" 4,392 ",0.122,
" 4,393 ",0.076,
" 4,394 ",0.048,
" 4,395 ",0.023,
" 4,396 ",0.013,
" 4,397 ",0.009,
" 4,398 ",0.004,
" 4,399 ",0.007,
" 4,400 ",0.016,
" 4,401 ",0.033,
" 4,402 ",0.06,
" 4,403 ",0.09,
" 4,404 ",0.121,
" 4,405 ",0.094,
" 4,406 ",0.065,
" 4,407 ",0.092,
" 4,408 ",0.184,
" 4,409 ",0.292,
" 4,410 ",0.39,
" 4,411 ",0.457,
" 4,412 ",0.52,
" 4,413 ",0.548,
" 4,414 ",0.504,
" 4,415 ",0.442,
" 4,416 ",0.247,
" 4,417 ",0.066,
" 4,418 ",0.014,
" 4,419 ",0,
" 4,420 ",0,
" 4,421 ",0,
" 4,422 ",0,
" 4,423 ",0.003,
" 4,424 ",0.032,
" 4,425 ",0.044,
" 4,426 ",0.026,
" 4,427 ",0.01,
" 4,428 ",0.038,
" 4,429 ",0.391,
" 4,430 ",0.751,
" 4,431 ",0.743,
" 4,432 ",0.657,
" 4,433 ",0.614,
" 4,434 ",0.592,
" 4,435 ",0.563,
" 4,436 ",0.56,
" 4,437 ",0.57,
" 4,438 ",0.619,
" 4,439 ",0.665,
" 4,440 ",0.647,
" 4,441 ",0.794,
" 4,442 ",0.872,
" 4,443 ",0.91,
" 4,444 ",0.93,
" 4,445 ",0.935,
" 4,446 ",0.937,
" 4,447 ",0.941,
" 4,448 ",0.939,
" 4,449 ",0.933,
" 4,450 ",0.93,
" 4,451 ",0.929,
" 4,452 ",0.929,
" 4,453 ",0.908,
" 4,454 ",0.868,
" 4,455 ",0.837,
" 4,456 ",0.784,
" 4,457 ",0.742,
" 4,458 ",0.73,
" 4,459 ",0.727,
" 4,460 ",0.715,
" 4,461 ",0.658,
" 4,462 ",0.522,
" 4,463 ",0.463,
" 4,464 ",0.396,
" 4,465 ",0.633,
" 4,466 ",0.733,
" 4,467 ",0.755,
" 4,468 ",0.762,
" 4,469 ",0.742,
" 4,470 ",0.709,
" 4,471 ",0.658,
" 4,472 ",0.586,
" 4,473 ",0.502,
" 4,474 ",0.387,
" 4,475 ",0.276,
" 4,476 ",0.203,
" 4,477 ",0.118,
" 4,478 ",0.044,
" 4,479 ",0.014,
" 4,480 ",0.013,
" 4,481 ",0.019,
" 4,482 ",0.008,
" 4,483 ",0.001,
" 4,484 ",0.001,
" 4,485 ",0,
" 4,486 ",0,
" 4,487 ",0.001,
" 4,488 ",0,
" 4,489 ",0,
" 4,490 ",0.001,
" 4,491 ",0.002,
" 4,492 ",0.002,
" 4,493 ",0.001,
" 4,494 ",0.002,
" 4,495 ",0.016,
" 4,496 ",0.035,
" 4,497 ",0.04,
" 4,498 ",0.029,
" 4,499 ",0.017,
" 4,500 ",0.006,
" 4,501 ",0.001,
" 4,502 ",0.001,
" 4,503 ",0.03,
" 4,504 ",0.085,
" 4,505 ",0.109,
" 4,506 ",0.093,
" 4,507 ",0.068,
" 4,508 ",0.053,
" 4,509 ",0.05,
" 4,510 ",0.051,
" 4,511 ",0.055,
" 4,512 ",0.043,
" 4,513 ",0.049,
" 4,514 ",0.093,
" 4,515 ",0.134,
" 4,516 ",0.142,
" 4,517 ",0.143,
" 4,518 ",0.134,
" 4,519 ",0.113,
" 4,520 ",0.09,
" 4,521 ",0.081,
" 4,522 ",0.106,
" 4,523 ",0.182,
" 4,524 ",0.336,
" 4,525 ",0.555,
" 4,526 ",0.674,
" 4,527 ",0.627,
" 4,528 ",0.51,
" 4,529 ",0.38,
" 4,530 ",0.248,
" 4,531 ",0.17,
" 4,532 ",0.137,
" 4,533 ",0.134,
" 4,534 ",0.177,
" 4,535 ",0.26,
" 4,536 ",0.224,
" 4,537 ",0.307,
" 4,538 ",0.465,
" 4,539 ",0.543,
" 4,540 ",0.581,
" 4,541 ",0.626,
" 4,542 ",0.677,
